id_cliente,evasao,genero,idoso,parceiro,dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,protecao_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_digital,metodo_pagamento,contas_diarias,cobranca_mensal,cobranca_total
4817-qrjsx,sim,mulher,nao,nao,nao,10,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mensal,sim,cartao credito automatico,2.73,81.0,818.05
4817-vyyws,sim,mulher,nao,nao,nao,30,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.32,100.2,2983.8
4818-drbqt,sim,homem,nao,sim,nao,29,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mensal,sim,transferencia automatica,2.6,80.15,2265.25
4818-qiufn,sim,mulher,sim,nao,nao,20,sim,sim,fibra otica,sim,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.53,79.15,1520.9
4819-hjpiw,nao,homem,nao,nao,nao,18,nao,sem telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque correios,0.88,25.15,476.8
4821-sjhjv,nao,mulher,nao,sim,sim,32,sim,sim,fibra otica,sim,nao,nao,nao,sim,nao,mensal,nao,cheque eletronico,3.02,89.6,2901.8
4821-wqoyn,nao,mulher,nao,sim,sim,72,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,cartao credito automatico,0.61,20.1,1326.25
4822-lptyj,nao,homem,nao,sim,nao,72,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,bienal,sim,transferencia automatica,3.4,103.75,7346.2
4822-ngoch,sim,mulher,nao,nao,nao,13,sim,sim,fibra otica,nao,sim,sim,nao,nao,nao,mensal,sim,cheque eletronico,2.71,84.45,1058.6
4822-rvybb,sim,homem,sim,nao,nao,8,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.41,100.6,819.4
4822-ycxmx,sim,homem,nao,nao,nao,25,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.72,84.8,2043.45
4824-gucby,nao,mulher,sim,nao,nao,22,sim,nao,fibra otica,sim,sim,nao,nao,nao,nao,mensal,nao,cheque eletronico,2.76,81.7,1820.9
4825-furez,nao,homem,nao,sim,nao,42,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque eletronico,0.66,20.25,835.5
4825-xjgdm,nao,mulher,nao,nao,nao,61,nao,sem telefone,dsl,sim,sim,sim,sim,nao,nao,anual,nao,cartao credito automatico,1.47,43.7,2696.55
4826-dxmup,nao,homem,nao,nao,sim,35,sim,nao,dsl,nao,nao,nao,sim,sim,sim,anual,sim,cheque correios,2.38,72.1,2495.15
4826-tzeva,nao,mulher,nao,nao,nao,40,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mensal,nao,cartao credito automatico,2.48,74.8,2971.7
4826-xtsoh,sim,homem,sim,sim,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.87,86.05,86.05
4827-dpadn,nao,mulher,nao,sim,sim,72,sim,sim,dsl,sim,nao,sim,sim,sim,sim,bienal,sim,transferencia automatica,2.8,83.3,6042.7
4827-ltqrj,nao,mulher,sim,sim,sim,66,sim,sim,fibra otica,sim,sim,nao,sim,sim,sim,anual,sim,cartao credito automatico,3.64,110.6,7210.85
4827-usjhp,nao,homem,nao,nao,nao,20,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque correios,1.71,51.8,1023.85
4828-fazpk,nao,mulher,nao,sim,sim,16,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mensal,sim,cartao credito automatico,2.64,79.95,1267.95
4829-auoax,sim,mulher,nao,nao,nao,46,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,nao,transferencia automatica,3.19,96.05,4399.5
4829-zljtk,nao,mulher,sim,sim,nao,72,sim,sim,fibra otica,sim,sim,sim,nao,sim,sim,bienal,sim,cheque eletronico,3.73,112.4,8046.85
4830-faxfm,nao,homem,nao,nao,sim,19,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cartao credito automatico,0.77,24.1,439.2
4831-eobfe,sim,homem,nao,sim,sim,29,sim,nao,fibra otica,sim,nao,nao,nao,sim,sim,mensal,nao,cartao credito automatico,3.05,94.65,2649.15
4832-vrbmr,nao,homem,sim,sim,nao,65,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,anual,sim,transferencia automatica,3.48,103.15,6792.45
4833-qtjno,nao,homem,sim,sim,nao,67,sim,sim,fibra otica,sim,sim,nao,nao,nao,nao,mensal,nao,transferencia automatica,2.78,83.85,5588.8
4835-ysjmr,nao,homem,nao,nao,nao,39,sim,nao,dsl,nao,nao,nao,sim,nao,nao,bienal,sim,transferencia automatica,1.68,49.8,1971.15
4836-wnfno,nao,mulher,nao,sim,nao,72,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cartao credito automatico,0.86,25.0,1849.2
4837-pztic,nao,mulher,nao,nao,nao,47,nao,sem telefone,dsl,sim,nao,sim,sim,nao,nao,bienal,nao,cheque correios,1.33,41.9,1875.25
4837-qusft,nao,mulher,nao,sim,nao,65,sim,sim,fibra otica,sim,sim,nao,sim,sim,nao,anual,sim,transferencia automatica,3.41,100.15,6643.5
4840-orqxb,nao,mulher,sim,nao,nao,56,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,mensal,nao,cheque eletronico,3.48,104.75,5841.35
4844-jjwuy,sim,mulher,sim,nao,nao,1,sim,nao,fibra otica,nao,sim,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.87,86.0,86.0
4846-whafz,sim,mulher,sim,sim,nao,37,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.58,76.5,2868.15
4847-qnoka,sim,mulher,nao,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia automatica,1.5,44.9,44.9
4847-tajyi,nao,mulher,sim,nao,nao,6,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.15,89.35,567.8
4849-pyrlq,nao,mulher,sim,nao,nao,56,sim,sim,dsl,sim,nao,sim,sim,nao,sim,bienal,nao,transferencia automatica,2.41,73.25,4054.2
4851-bqdnx,nao,homem,nao,sim,sim,40,sim,nao,fibra otica,nao,nao,sim,nao,sim,nao,anual,sim,cheque eletronico,2.8,85.05,3355.65
4853-oitsn,nao,homem,nao,sim,nao,5,sim,sim,fibra otica,sim,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.76,89.15,413.25
4853-rulsv,sim,homem,nao,nao,nao,70,sim,sim,fibra otica,sim,nao,nao,sim,sim,sim,bienal,sim,cartao credito automatico,3.45,104.0,7250.15
4854-cidcf,nao,mulher,sim,nao,nao,3,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,mensal,nao,cheque eletronico,2.18,73.85,196.4
4854-ssltn,nao,homem,nao,sim,sim,2,sim,nao,dsl,sim,sim,nao,sim,nao,nao,bienal,nao,cheque correios,2.17,59.5,130.5
4855-snkmy,sim,mulher,nao,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,1.47,44.1,44.1
4859-zsrdz,nao,mulher,nao,sim,sim,58,nao,sem telefone,dsl,nao,nao,sim,sim,sim,sim,bienal,sim,cartao credito automatico,1.82,55.5,3166.9
4860-ijude,nao,homem,nao,nao,nao,13,sim,nao,fibra otica,sim,nao,nao,nao,nao,nao,mensal,sim,cartao credito automatico,2.45,73.75,956.65
4860-yzgzm,nao,homem,nao,nao,nao,10,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque eletronico,0.62,20.0,185.4
4868-aadlv,nao,homem,sim,sim,sim,66,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,anual,sim,cheque eletronico,3.97,116.25,7862.25
4869-epius,nao,homem,nao,sim,nao,56,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,anual,sim,cheque eletronico,2.71,80.9,4557.5
4871-jtkjf,sim,mulher,sim,nao,nao,1,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.32,69.65,69.65
4872-jcvca,nao,mulher,nao,sim,nao,71,nao,sem telefone,dsl,sim,sim,sim,sim,nao,nao,bienal,sim,transferencia automatica,1.59,47.6,3377.8
4872-vxril,nao,homem,nao,nao,nao,56,sim,sim,dsl,sim,sim,nao,sim,nao,nao,anual,sim,transferencia automatica,2.18,64.65,3665.55
4873-ilolj,sim,homem,nao,nao,nao,24,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.11,90.35,2238.5
4877-evatk,sim,homem,nao,nao,nao,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.67,20.0,20.0
4877-tsoff,nao,mulher,nao,sim,sim,55,sim,sim,dsl,sim,sim,nao,sim,nao,sim,anual,sim,transferencia automatica,2.58,75.75,4264.25
4878-bunfv,nao,homem,nao,sim,sim,42,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.66,20.7,828.85
4879-gzlfh,nao,mulher,nao,sim,sim,42,sim,nao,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.08,92.15,3875.4
4881-gqjtw,nao,homem,nao,nao,nao,14,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cartao credito automatico,0.72,19.6,300.4
4881-jvqod,nao,homem,sim,sim,sim,10,nao,sem telefone,dsl,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia automatica,1.21,34.55,362.6
4883-kcpzj,nao,mulher,nao,sim,sim,22,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cartao credito automatico,0.84,25.25,555.4
4883-qicih,sim,homem,nao,sim,sim,32,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia automatica,2.45,69.75,2347.9
4884-levmq,nao,homem,nao,sim,nao,39,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,sim,transferencia automatica,0.68,20.45,790.0
4884-tvuqf,nao,mulher,sim,nao,nao,57,sim,sim,fibra otica,sim,nao,sim,sim,nao,sim,bienal,nao,cartao credito automatico,3.38,101.3,5779.6
4884-zthvf,nao,mulher,sim,nao,nao,8,sim,nao,fibra otica,nao,sim,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.97,87.1,713.6
4890-vmuav,nao,homem,nao,nao,nao,63,sim,sim,dsl,sim,sim,sim,sim,nao,nao,anual,nao,cheque eletronico,2.42,71.5,4576.3
4891-nluba,nao,mulher,nao,sim,sim,61,nao,sem telefone,dsl,nao,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,2.05,61.45,3751.15
4892-vlanz,sim,homem,nao,nao,nao,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.66,19.8,19.8
4893-gyuju,nao,mulher,nao,nao,nao,50,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,sim,cheque correios,0.69,19.35,1033.0
4895-tmwir,sim,homem,sim,sim,nao,11,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.65,19.95,214.75
4896-cprpf,nao,homem,nao,sim,sim,35,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,transferencia automatica,0.77,25.45,809.25
4897-qsuyc,sim,mulher,nao,nao,nao,1,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.67,20.15,20.15
4900-msomt,nao,mulher,nao,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,sim,nao,bienal,nao,transferencia automatica,2.65,80.2,5714.2
4902-ohlsk,sim,mulher,sim,nao,nao,29,sim,sim,fibra otica,nao,nao,nao,sim,sim,sim,mensal,nao,cheque eletronico,3.29,98.65,2862.75
4903-cnozc,nao,homem,nao,nao,nao,29,sim,sim,dsl,nao,sim,sim,nao,nao,sim,anual,nao,cartao credito automatico,2.26,70.9,1964.6
4903-uyavb,sim,homem,nao,sim,nao,5,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,nao,cheque correios,0.84,19.35,126.05
4905-jefdw,sim,homem,nao,nao,nao,11,nao,sem telefone,dsl,nao,nao,sim,nao,sim,nao,anual,sim,cheque eletronico,1.43,41.6,470.6
4906-zhgpk,nao,homem,nao,sim,sim,54,sim,sim,dsl,nao,sim,nao,sim,sim,nao,anual,sim,cheque eletronico,2.33,70.7,3770.0
4908-xaxay,nao,mulher,sim,nao,nao,49,sim,nao,fibra otica,nao,sim,sim,nao,nao,sim,anual,sim,transferencia automatica,2.92,89.85,4287.2
4909-joupp,nao,homem,sim,sim,nao,72,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,bienal,nao,cartao credito automatico,3.66,109.7,7898.45
4910-aqffx,sim,homem,nao,sim,sim,9,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mensal,sim,transferencia automatica,2.45,79.35,661.25
4910-gmjot,sim,mulher,nao,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,3.15,94.6,94.6
4911-banwh,sim,mulher,nao,nao,sim,31,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cartao credito automatico,2.9,86.55,2697.4
4912-piguy,nao,mulher,nao,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.82,84.6,84.6
4913-ehyui,sim,homem,sim,sim,sim,56,sim,sim,fibra otica,sim,nao,sim,nao,sim,sim,anual,sim,transferencia automatica,3.45,104.55,5794.65
4915-bfsxl,nao,homem,nao,sim,sim,70,sim,sim,dsl,sim,nao,sim,nao,sim,nao,bienal,nao,cartao credito automatico,2.31,68.95,4858.7
4918-fyjnt,nao,mulher,sim,sim,nao,55,sim,sim,fibra otica,nao,sim,sim,sim,nao,nao,mensal,nao,cheque eletronico,3.06,90.45,5044.8
4918-qlliw,sim,homem,nao,nao,nao,3,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,nao,cartao credito automatico,2.1,53.4,188.7
4919-ikaty,sim,homem,nao,sim,sim,5,sim,sim,fibra otica,sim,nao,sim,nao,nao,nao,mensal,sim,cheque eletronico,3.02,84.5,453.75
4919-moavt,sim,homem,nao,nao,sim,3,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,2.45,69.65,220.1
4922-cvpdx,nao,mulher,nao,sim,nao,26,sim,nao,dsl,nao,sim,sim,nao,sim,sim,bienal,sim,cartao credito automatico,2.44,73.5,1905.7
4923-adwxj,nao,mulher,nao,nao,nao,25,sim,nao,dsl,nao,sim,nao,sim,nao,sim,mensal,sim,transferencia automatica,2.24,65.8,1679.65
4925-lmhok,sim,homem,nao,nao,nao,15,sim,sim,dsl,nao,sim,nao,sim,nao,nao,mensal,sim,cartao credito automatico,2.09,58.6,939.7
4926-umjzd,nao,mulher,nao,sim,nao,31,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,sim,cheque correios,1.61,49.2,1498.55
4927-wwooz,nao,homem,nao,sim,nao,2,sim,sim,fibra otica,nao,nao,sim,nao,sim,nao,mensal,sim,cheque eletronico,2.86,91.45,171.45
4929-bstrx,sim,mulher,nao,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,sim,cheque correios,1.78,53.55,53.55
4929-roart,nao,homem,nao,nao,nao,18,sim,sim,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cheque correios,1.8,56.25,969.85
4929-xihvw,nao,homem,sim,sim,nao,2,sim,nao,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cartao credito automatico,3.03,95.5,181.65
4931-trzwn,nao,mulher,nao,nao,nao,13,sim,nao,dsl,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,2.37,71.95,923.85
4933-bsaip,nao,mulher,nao,sim,nao,40,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.65,19.1,780.1
4933-ikulf,nao,mulher,sim,nao,nao,17,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cheque correios,0.65,20.65,330.6
4936-ypjnk,nao,mulher,nao,nao,nao,10,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.66,19.9,199.45
4937-qpzpo,nao,homem,nao,sim,sim,61,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,anual,sim,cheque eletronico,3.41,99.9,6241.35
4939-kyypy,nao,homem,nao,nao,nao,27,sim,sim,dsl,nao,nao,sim,sim,nao,nao,mensal,nao,cheque eletronico,1.99,59.45,1611.65
4940-khcwd,nao,mulher,nao,sim,nao,60,nao,sem telefone,dsl,sim,sim,nao,sim,nao,nao,bienal,nao,transferencia automatica,1.27,37.7,2288.7
4942-vzzom,nao,homem,nao,sim,nao,64,sim,sim,dsl,sim,nao,nao,nao,sim,nao,anual,sim,cartao credito automatico,2.29,66.15,4392.5
4945-rvmte,nao,mulher,nao,nao,nao,28,sim,nao,dsl,nao,nao,sim,nao,sim,nao,mensal,sim,transferencia automatica,1.96,59.55,1646.45
4946-edsew,sim,mulher,nao,sim,sim,11,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.55,19.25,180.3
4947-dsmxk,nao,homem,nao,sim,sim,34,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,mensal,sim,transferencia automatica,3.34,97.7,3410.0
4948-wbbkl,nao,mulher,sim,nao,nao,36,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,transferencia automatica,2.46,74.9,2659.45
4950-bdeux,nao,homem,nao,nao,nao,35,nao,sem telefone,dsl,nao,nao,sim,nao,sim,sim,mensal,nao,cheque eletronico,1.62,49.2,1701.65
4950-hkqte,nao,mulher,nao,nao,nao,22,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.92,26.25,605.9
4951-ukaaq,sim,mulher,nao,nao,nao,4,sim,sim,fibra otica,nao,sim,nao,nao,nao,sim,mensal,sim,cheque eletronico,2.96,88.95,355.2
4952-ysogz,sim,mulher,nao,sim,sim,4,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,3.18,85.95,381.3
4955-vcwbi,nao,mulher,nao,sim,sim,43,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cheque correios,0.63,20.0,817.95
4957-sreec,nao,homem,nao,sim,sim,70,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cartao credito automatico,0.69,20.35,1458.1
4957-tialw,nao,mulher,nao,nao,sim,15,sim,nao,dsl,sim,sim,sim,sim,nao,nao,anual,nao,cartao credito automatico,2.24,65.6,1010.0
4957-treir,nao,homem,nao,nao,nao,3,sim,nao,dsl,sim,nao,nao,sim,sim,nao,mensal,sim,cartao credito automatico,2.17,64.4,195.65
4958-gzwiy,sim,homem,nao,sim,sim,7,sim,nao,dsl,nao,nao,sim,nao,nao,nao,mensal,nao,cheque eletronico,1.62,48.7,340.25
4958-xcbdq,sim,homem,sim,nao,nao,35,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,3.33,101.4,3496.3
4959-josrx,sim,mulher,nao,sim,nao,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cartao credito automatico,1.34,44.6,80.55
4962-chqpw,nao,homem,nao,nao,sim,29,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cheque correios,0.62,19.85,535.05
4967-wpncf,nao,homem,nao,nao,nao,72,nao,sem telefone,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,transferencia automatica,2.07,63.7,4464.8
4971-puyqo,sim,mulher,nao,nao,nao,27,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque correios,3.36,94.55,2724.6
4973-mgton,nao,mulher,nao,sim,nao,71,sim,nao,dsl,sim,sim,sim,sim,sim,sim,bienal,sim,cartao credito automatico,2.8,84.4,5969.3
4973-rlzvi,nao,mulher,nao,nao,nao,30,sim,nao,dsl,sim,sim,sim,sim,sim,nao,anual,nao,cartao credito automatico,2.57,74.65,2308.6
4976-lnfvv,nao,homem,sim,sim,nao,19,nao,sem telefone,dsl,nao,sim,sim,nao,nao,nao,mensal,sim,cartao credito automatico,1.01,34.3,577.15
4979-hprfl,nao,homem,nao,sim,sim,56,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,transferencia automatica,0.83,24.15,1402.25
4980-urkxc,nao,homem,nao,sim,nao,36,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,transferencia automatica,0.67,20.85,720.05
4981-fltmf,nao,mulher,nao,sim,sim,57,sim,sim,dsl,sim,sim,nao,sim,nao,nao,mensal,nao,transferencia automatica,2.16,65.2,3687.85
4983-ccwmc,nao,homem,nao,nao,nao,3,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque correios,2.3,69.6,207.4
4983-clmlv,nao,mulher,nao,sim,nao,52,sim,sim,fibra otica,nao,sim,nao,sim,sim,sim,mensal,sim,cartao credito automatico,3.29,102.7,5138.1
4986-mxsfp,nao,mulher,nao,nao,nao,2,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.68,20.0,40.9
4987-gqwpo,nao,homem,nao,nao,nao,17,nao,sem telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cartao credito automatico,0.75,25.1,382.8
4988-iqigl,sim,homem,sim,nao,nao,1,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.51,75.35,75.35
4989-lixvt,nao,homem,sim,nao,nao,68,sim,sim,fibra otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque eletronico,3.19,95.9,6503.2
4990-aldgw,nao,homem,nao,nao,nao,57,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.65,20.75,1118.8
4992-ltjne,nao,homem,nao,sim,sim,72,sim,sim,dsl,sim,nao,nao,nao,nao,nao,bienal,nao,transferencia automatica,1.84,55.3,3983.6
4993-jcrgj,nao,homem,nao,nao,nao,26,sim,sim,fibra otica,nao,nao,sim,sim,nao,nao,mensal,sim,cheque correios,2.93,84.3,2281.6
4994-obrsz,nao,homem,nao,nao,sim,14,sim,nao,dsl,sim,sim,sim,sim,nao,sim,bienal,nao,transferencia automatica,2.51,76.1,1054.8
4998-ikfse,nao,mulher,nao,nao,nao,30,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque eletronico,3.44,100.45,3096.9
4999-iezlt,nao,homem,nao,nao,nao,66,nao,sem telefone,dsl,nao,nao,nao,sim,nao,nao,anual,nao,cartao credito automatico,1.0,29.45,1983.15
5002-gcqfh,nao,homem,nao,sim,nao,49,sim,sim,fibra otica,sim,sim,nao,nao,sim,nao,mensal,sim,transferencia automatica,3.22,93.85,4733.1
5003-oknnk,nao,mulher,nao,sim,sim,15,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cartao credito automatico,0.75,20.35,335.95
5003-xzwwo,nao,homem,nao,sim,nao,71,sim,sim,dsl,nao,sim,sim,sim,sim,sim,bienal,nao,cartao credito automatico,2.8,84.2,5956.85
5006-mxvrn,nao,mulher,nao,nao,nao,39,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cartao credito automatico,0.65,20.7,762.45
5010-ipeaq,nao,mulher,nao,sim,sim,67,nao,sem telefone,dsl,sim,sim,sim,sim,sim,nao,bienal,nao,cartao credito automatico,1.8,54.2,3623.95
5012-yspjj,nao,homem,nao,sim,sim,31,sim,nao,dsl,nao,nao,sim,sim,nao,nao,mensal,nao,cheque correios,1.77,54.35,1647.0
5013-sbuih,sim,mulher,nao,nao,nao,50,sim,sim,fibra otica,sim,sim,nao,sim,sim,sim,bienal,sim,cheque eletronico,3.7,109.65,5551.15
5014-gsouq,nao,homem,nao,nao,nao,13,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,bienal,nao,cheque correios,0.62,19.95,243.65
5014-wuqmg,nao,homem,nao,sim,sim,47,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,anual,sim,cheque eletronico,3.11,96.1,4391.45
5016-ettff,sim,homem,nao,nao,nao,10,nao,sem telefone,dsl,nao,nao,sim,nao,nao,nao,mensal,nao,cheque correios,0.85,29.5,255.25
5016-iberq,nao,homem,nao,sim,nao,23,sim,sim,fibra otica,nao,sim,sim,nao,nao,nao,mensal,nao,cheque eletronico,2.85,84.25,1968.1
5016-lipdw,nao,homem,nao,sim,sim,57,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,anual,nao,cheque correios,0.62,19.4,1061.6
5018-gwuro,nao,mulher,nao,sim,nao,56,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,transferencia automatica,2.92,85.6,4902.8
5018-hekfo,nao,mulher,nao,nao,nao,10,sim,sim,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cheque correios,0.9,24.5,270.15
5018-lxqqg,nao,mulher,nao,sim,sim,30,sim,nao,dsl,sim,nao,nao,sim,nao,sim,mensal,nao,transferencia automatica,2.14,66.3,1923.5
5019-gqvcr,nao,homem,sim,nao,nao,43,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,2.83,84.85,3645.6
5020-zstty,sim,mulher,sim,nao,nao,54,sim,sim,dsl,sim,sim,nao,sim,sim,sim,anual,nao,transferencia automatica,2.69,82.45,4350.1
5022-jnqeq,nao,mulher,nao,sim,sim,9,sim,nao,fibra otica,nao,nao,nao,sim,nao,nao,mensal,sim,cheque eletronico,2.4,75.85,647.5
5022-kvdqt,nao,homem,nao,nao,nao,27,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mensal,sim,cheque eletronico,2.81,81.3,2272.8
5025-gooki,nao,mulher,nao,nao,nao,20,sim,nao,nao,sem internet,sem internet,sem internet,sem internet,sem internet,sem internet,mensal,sim,cartao credito automatico,0.58,18.9,347.65
5027-qpkte,sim,homem,nao,sim,nao,7,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,2.15,69.35,451.1
